7795,台北市南港區興中路12巷25號,25.0549865,121.6063803 
7797,高雄市前金區中正四路213號,22.628135,120.292897 
7798,桃園市中壢區興農路125號,24.9735903,121.2579289 
779D,臺南市成功路114號,22.9987331,120.205378 
779E,桃園市蘆竹區中正路二九五號,25.0474972,121.2918225 
779F,高雄市三民區九如一路61號,22.636359,120.342503 
779G,新北市新莊區中華路一段16號,25.0369538,121.4520507 
779H,嘉義市垂楊路508號,23.4737051,120.4475267 
779I,台中市健行路五八一號,24.1589299,120.677378 
779J,高雄市左營區立文路77號,22.6643508,120.3044142
779L,新北市蘆洲區集賢路222-5號,25.086821,121.48253
779P,台中市北屯路二四五號,24.1654981,120.6942936
779V,高雄市三民區天祥一路,22.6671966,120.3211665
779W,彰化縣彰化市金馬路三段六五六號,24.079241,120.529614
779X,新北市中和區信義街43號,24.9888926,121.5113197 
779Z,台北市大安區信義路四段382號,25.0328824,121.5559498 
779b,臺北市松山區南京東路五段188號,25.0512213,121.5634122 
779c,臺北市松山區南京東路三段346號,25.0515802,121.5480716 
779e,台南市新市區復興路1-1號,23.0792847,120.2954998 
779j,高雄市苓雅區和平一路87號,22.6211453,120.3211873 
779m,臺中市西區臺中港路一段一二號,24.1484225,120.672776 
779n,台北市松山區南京東路五段188號,25.0512213,121.5634122 
779p,新北市板橋區三民路一段216號,25.018901,121.478927 
779r,桃園市桃園區中正路133號,24.9935667,121.3115656
